Match ID,Blue Win,First Blood,First Dragon,First Rift Herald,First Tower,Blue kills,Red kills,Blue assists,Red assists,Blue gold,Red gold,Gold Diff,Blue towers,Red towers,Blue xp,Red xp
4020740650,True,True,NA,False,NA,10,6,18,6,18422,16896,1526,0,0,18830,16958
4020577044,True,True,False,True,Blue,9,3,6,4,20032,15707,4325,1,0,21470,19331
4020499331,True,True,False,NA,NA,7,7,10,10,17302,17536,-234,0,0,16245,17936
4020523001,False,True,True,NA,NA,10,9,11,4,19066,17116,1950,0,0,19192,19232
4020453016,False,False,NA,NA,NA,7,4,12,4,15622,16614,-992,0,0,15960,18302
4020430483,False,False,NA,False,NA,3,4,3,2,14913,16486,-1573,0,0,17120,19770
4020376898,True,True,False,True,NA,5,5,5,4,16795,15701,1094,0,0,17844,18093
4020383232,False,False,NA,False,NA,5,12,2,15,14231,19557,-5326,0,0,16655,20249
4019562785,True,False,True,False,NA,4,8,5,9,16270,16716,-446,0,0,17217,17246
4017698454,True,False,True,True,Blue,8,6,9,7,19013,16893,2120,1,0,18986,17690
4016961388,True,True,False,True,NA,8,7,9,9,17558,16664,894,0,0,17227,16338
4016887880,True,True,True,NA,NA,8,5,5,2,16809,15544,1265,0,0,17133,16714
4015965779,True,False,NA,NA,NA,4,1,7,1,16393,13823,2570,0,0,17998,16105
4015970128,False,True,NA,False,NA,5,6,5,11,16823,17043,-220,0,0,18322,18886
4015906282,True,True,False,NA,NA,8,4,4,9,17248,15183,2065,0,0,18157,16600
4015901613,False,True,NA,NA,NA,8,4,7,2,17372,15383,1989,0,0,18073,17899
4014796712,True,True,NA,NA,NA,14,9,7,11,19787,17416,2371,0,0,19609,16386
4014771507,False,True,False,NA,NA,4,5,5,5,15279,15949,-670,0,0,16316,16403
4010633256,False,False,False,True,NA,4,11,5,6,14981,18170,-3189,0,0,16740,19051
4010584568,True,True,NA,NA,NA,9,7,8,7,19449,16566,2883,0,0,19134,19009
4010526707,False,True,NA,True,NA,6,2,6,4,16369,15202,1167,0,0,18633,17548
4010492252,True,True,True,False,NA,7,2,10,2,18250,14884,3366,0,0,18879,17067
4010434911,True,False,NA,False,NA,7,7,8,8,17594,16990,604,0,0,17654,17362
4010328491,False,False,NA,NA,NA,5,5,5,10,15813,16471,-658,0,0,17561,17193
4009383932,False,True,NA,False,NA,4,9,5,12,16141,18079,-1938,0,0,17202,18484
4009342761,False,True,NA,False,NA,3,6,4,11,15595,17739,-2144,0,0,17483,19403
4009245661,False,True,True,NA,NA,11,4,20,6,19699,15286,4413,0,0,19982,15893
4008464010,True,False,False,True,NA,11,7,11,8,19848,15876,3972,0,0,19424,16756
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
4008417709,True,False,NA,True,NA,3,10,5,13,14921,17975,-3054,0,0,16434,18583
4008430405,True,True,False,True,NA,5,5,7,4,17262,15957,1305,0,0,18822,17741
4006123278,True,True,False,NA,NA,6,4,5,4,17717,16279,1438,0,0,18985,18828
4006071904,True,True,NA,NA,NA,7,4,9,3,17721,15335,2386,0,0,18902,17349
4006015552,True,False,True,NA,NA,8,6,7,7,16701,16235,466,0,0,17978,16876
4005943871,True,False,True,NA,NA,8,9,6,4,17041,19577,-2536,0,0,17285,19260
4005950988,False,True,False,True,NA,8,13,11,12,16389,19810,-3421,0,0,15885,19275
4005886291,False,True,False,NA,NA,5,8,3,15,16693,18704,-2011,0,0,18108,19865
4005882572,False,True,NA,NA,NA,8,8,4,10,16226,17418,-1192,0,0,17590,17193
4005796488,False,False,NA,False,NA,4,9,5,12,14624,18192,-3568,0,0,15881,18696
4004165799,False,False,NA,NA,NA,5,7,2,6,15200,18398,-3198,0,0,16863,19327
4004133341,True,True,NA,True,NA,13,3,17,1,19216,15247,3969,0,0,17829,17179
4004057899,False,False,False,NA,NA,5,12,8,14,16000,18674,-2674,0,0,15653,17875
4004074316,False,False,NA,False,NA,6,13,2,18,15311,20577,-5266,0,0,16842,19838
4001046284,False,True,False,NA,NA,3,6,4,5,15165,16210,-1045,0,0,16776,18054
4001041494,True,True,False,NA,NA,8,9,11,12,17425,17914,-489,0,0,17461,18436
4046354671,True,True,NA,NA,NA,10,1,8,2,18964,13440,5524,0,0,20383,15563
4045282054,False,True,True,False,NA,5,14,5,21,16195,20912,-4717,0,0,16581,19859
4044087773,False,False,False,NA,NA,5,12,6,15,15270,18359,-3089,0,0,16128,17611
4043492915,False,False,True,NA,NA,6,7,9,8,16136,17081,-945,0,0,17566,16778
4042428511,False,True,False,NA,NA,9,6,11,7,17753,16406,1347,0,0,17819,17241
4041484183,True,False,False,NA,NA,4,4,6,9,16164,15156,1008,0,0,18042,16701
4040524216,True,False,NA,NA,NA,7,6,10,9,17800,16658,1142,0,0,19461,17546
4039282037,False,False,False,True,NA,5,5,4,3,16328,16191,137,0,0,18502,19292
4038545425,True,False,True,NA,NA,1,6,1,5,15169,16658,-1489,0,0,18690,18616
4037714117,True,True,NA,NA,NA,4,7,5,8,15906,17364,-1458,0,0,18199,18645
4036525829,False,False,NA,False,NA,2,3,4,4,15235,15906,-671,0,0,17928,18913
4035612483,False,False,NA,NA,NA,5,4,9,7,17188,17056,132,0,0,18222,18404
4034835468,True,True,True,NA,NA,12,4,16,6,18880,15177,3703,0,0,18060,15630
4033628924,False,False,True,NA,NA,4,6,4,3,17102,16772,330,0,0,18724,19437
4032543756,True,True,True,NA,NA,12,5,15,3,19058,15296,3762,0,0,20617,16911
4031703511,False,False,NA,NA,NA,6,10,9,7,16329,19102,-2773,0,0,17926,19957
4030560192,False,True,False,NA,NA,6,6,8,11,17115,17030,85,0,0,18194,19121
4029468794,False,False,True,NA,NA,4,11,6,17,14610,18737,-4127,0,0,13902,17333
4028646062,True,True,True,True,NA,4,5,4,3,15289,16351,-1062,0,0,17837,18845
4028005831,False,False,True,NA,NA,4,7,6,7,16260,17744,-1484,0,0,19124,20140
4026590203,False,False,False,NA,NA,2,9,1,8,14268,18418,-4150,0,0,16337,18641
4026118527,False,False,NA,NA,NA,10,9,6,6,18290,18459,-169,0,0,19389,19193
4025202057,True,True,True,NA,NA,11,10,12,12,17484,18029,-545,0,0,17877,17374
4023984438,False,True,True,False,NA,3,7,6,6,14942,17443,-2501,0,0,16111,18693
4023079202,True,False,NA,NA,NA,11,7,14,9,20028,16157,3871,0,0,18951,15573
4021742750,False,False,False,True,NA,2,9,0,15,15366,17391,-2025,0,0,17907,18272
4020645648,False,False,NA,False,NA,4,5,5,6,14888,16418,-1530,0,0,16939,18076
4019901462,False,True,NA,NA,NA,3,5,5,4,14502,16220,-1718,0,0,16383,18241
4018935819,False,True,False,True,NA,4,5,3,2,16146,16101,45,0,0,18229,19338
4017528783,True,False,NA,False,NA,7,8,4,9,16405,17330,-925,0,0,17876,17705
4016526375,False,False,False,True,Red,11,10,17,18,18249,19319,-1070,0,1,17287,16801
4015298942,False,False,NA,NA,NA,7,6,7,4,16468,16467,1,0,0,18361,17617
4014441415,True,True,NA,NA,Blue,8,5,5,5,18097,16237,1860,1,0,18340,16869
4013245236,False,True,True,False,NA,11,5,15,7,19253,15438,3815,0,0,19759,16441
4012197437,True,False,True,False,NA,2,3,2,2,14356,15263,-907,0,0,17128,16902
4011170491,True,True,False,NA,NA,9,6,6,7,17928,16505,1423,0,0,18667,17757
4010084026,False,False,False,False,NA,3,13,1,12,15529,19919,-4390,0,0,17051,20697
4008795553,True,False,NA,NA,NA,16,9,17,5,20090,17849,2241,0,0,19227,19096
4008179300,True,True,True,NA,NA,8,6,7,5,17077,17023,54,0,0,18750,19208
4006739613,True,True,True,NA,NA,10,4,8,6,18512,15651,2861,0,0,19772,17654
4005842527,False,True,True,False,NA,8,10,6,11,16765,17868,-1103,0,0,17859,18366
4004603137,True,False,True,NA,NA,7,5,12,4,17281,16493,788,0,0,19236,18483
4003288604,False,False,False,NA,NA,8,14,6,14,17371,20194,-2823,0,0,17965,19498
4002087253,False,True,True,NA,NA,5,5,5,7,15851,15669,182,0,0,17339,16065
4001523279,True,True,False,NA,NA,5,6,9,9,15988,17092,-1104,0,0,17352,18986
4000585824,False,True,False,True,NA,10,9,16,15,18039,16899,1140,0,0,16473,16296
3999552134,True,False,NA,NA,NA,10,7,14,9,18334,16916,1418,0,0,18578,18304
3998183169,False,False,NA,NA,NA,5,9,10,9,15894,18777,-2883,0,0,16503,19524
3997024048,False,True,NA,NA,NA,7,7,10,7,16939,18155,-1216,0,0,18134,19858
3996169305,True,True,False,True,NA,22,10,31,17,21641,17379,4262,0,0,16213,13196
3994098717,True,True,NA,NA,NA,8,7,4,7,16185,16856,-671,0,0,17295,16993
3993682242,True,True,True,True,NA,3,0,2,0,16394,14250,2144,0,0,19739,18390
3992679419,False,False,False,NA,NA,3,3,2,3,15499,15930,-431,0,0,18473,18938
3990624919,True,True,False,True,NA,7,7,6,7,17446,17296,150,0,0,19386,18399
3990339697,True,False,False,NA,NA,12,8,12,4,19386,16214,3172,0,0,19699,16214
3989132369,False,False,NA,False,NA,3,13,3,13,14747,18953,-4206,0,0,16641,19074
3988141104,False,False,NA,NA,NA,11,11,10,13,17072,19701,-2629,0,0,16651,18209
3987250817,True,True,NA,NA,NA,3,5,4,2,15644,16056,-412,0,0,19014,19763
3985672419,False,False,True,NA,NA,4,5,4,3,15754,16380,-626,0,0,17733,18670
3984807998,False,False,False,NA,NA,2,6,2,5,15283,16325,-1042,0,0,18367,18380
3983227421,False,False,False,True,Blue,2,6,2,7,17053,16147,906,1,0,18921,18052
3982242334,False,True,True,True,NA,5,7,2,6,15604,17585,-1981,0,0,18432,19718
3981811168,False,False,NA,NA,NA,3,5,2,4,16333,15658,675,0,0,18235,18130
3980530326,True,False,False,NA,NA,8,4,15,4,18004,14968,3036,0,0,17866,16278
3979325102,False,True,NA,NA,NA,11,4,17,4,18536,15427,3109,0,0,18487,16792
3978091114,True,False,NA,NA,NA,11,9,9,12,19648,17372,2276,0,0,19319,16281
3977182063,True,False,NA,True,Blue,3,11,5,13,17458,18559,-1101,1,0,17785,19575
3974934816,False,True,True,False,NA,11,6,12,8,19209,16678,2531,0,0,18531,17862
3974929488,True,True,NA,True,NA,14,7,13,7,20913,15719,5194,0,0,20655,16881
3974238097,True,True,True,False,NA,9,3,8,3,18278,15595,2683,0,0,18427,18314
3973322495,False,True,NA,NA,NA,8,9,7,11,17765,18630,-865,0,0,17540,18997
3971667441,True,False,True,False,NA,7,4,6,2,17445,15025,2420,0,0,18704,17045
3971142287,True,True,False,True,Blue,7,3,7,3,18430,15930,2500,1,0,18902,18308
3969282418,False,False,False,NA,NA,5,8,9,14,15764,17509,-1745,0,0,16587,17523
3968567489,False,True,NA,NA,NA,6,5,7,9,16296,17222,-926,0,0,16886,17681
3967561429,False,False,False,NA,NA,4,5,4,3,15942,16424,-482,0,0,17534,18946
3966434334,True,True,False,NA,NA,8,4,12,7,18101,15464,2637,0,0,18765,17075
3965653067,True,True,NA,NA,NA,4,3,8,6,15673,15600,73,0,0,17402,16849
3964181954,True,True,True,True,Blue,10,3,11,5,20640,15254,5386,1,0,20985,17718
3963199127,True,True,NA,True,NA,8,4,10,5,16608,16405,203,0,0,16563,18463
3962351146,True,True,False,NA,NA,4,3,4,5,16064,15125,939,0,0,19356,17239
3960558903,True,False,False,NA,NA,13,8,11,8,19735,16865,2870,0,0,17617,16667
3959950045,True,True,True,False,Blue,9,5,10,4,19499,14630,4869,1,0,19724,16634
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
3957694108,True,True,NA,NA,NA,12,8,10,8,18829,16921,1908,0,0,18830,17129
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
3955415780,False,False,False,True,NA,7,7,9,7,17415,18100,-685,0,0,18271,19678
3954026933,True,False,True,True,NA,8,4,12,5,17060,15882,1178,0,0,17952,17446
3952733106,True,True,False,NA,NA,10,5,7,3,18454,16067,2387,0,0,19013,18016
3952094139,True,False,False,True,Blue,5,3,6,1,18208,16126,2082,1,0,19566,19232
3950744740,False,True,True,True,NA,11,7,18,9,18080,17064,1016,0,0,19501,18707
3949753695,False,False,NA,NA,NA,11,6,7,5,19219,15523,3696,0,0,19627,15391
3948788248,True,True,False,True,NA,7,2,8,3,18296,14019,4277,0,0,18861,18036
3947246656,True,True,True,NA,NA,9,1,11,0,17827,13983,3844,0,0,18749,15966
3946209517,False,True,False,NA,NA,7,6,6,6,16379,16960,-581,0,0,17733,18847
3945077083,True,True,True,True,NA,12,3,7,2,20003,16023,3980,0,0,21173,17778
3944184205,False,False,NA,False,NA,2,11,3,6,14424,18718,-4294,0,0,16782,19982
3943163614,True,True,True,NA,NA,10,1,15,0,19334,13369,5965,0,0,19575,16386
3941759731,True,False,True,True,NA,9,1,9,1,17965,14433,3532,0,0,19436,16065
3940767450,False,True,True,True,NA,2,6,3,10,15304,18354,-3050,0,0,17016,19428
4043603593,False,False,NA,True,NA,11,8,17,5,20384,16922,3462,0,0,18780,18144
4043556990,True,True,NA,NA,NA,14,8,20,11,20287,16585,3702,0,0,18578,15776
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
4043458740,False,False,False,NA,NA,2,4,2,4,15421,15644,-223,0,0,18256,18186
4042869662,True,True,NA,True,NA,4,6,4,8,16389,16777,-388,0,0,16762,17884
4042797437,False,False,False,NA,NA,5,6,8,8,15695,16344,-649,0,0,17336,17659
4037943770,False,True,NA,True,NA,9,10,10,7,17370,18460,-1090,0,0,17775,18625
4037860996,False,True,True,False,NA,5,1,4,2,16504,15068,1436,0,0,17636,18216
4036930323,False,False,True,False,NA,4,10,1,10,14537,18966,-4429,0,0,17772,18072
4036854747,True,True,NA,True,NA,8,7,6,6,16378,16474,-96,0,0,17770,18170
4036811078,True,True,NA,NA,NA,8,4,10,3,18138,15661,2477,0,0,18724,17692
4036776611,False,False,False,NA,NA,6,9,8,9,17061,18087,-1026,0,0,17597,18618
4036742007,False,True,NA,NA,NA,4,7,5,9,15597,16952,-1355,0,0,16732,17749
4036616846,True,False,True,NA,NA,6,10,8,18,16234,17328,-1094,0,0,16087,16982
4034809690,True,True,True,NA,NA,10,4,9,5,18476,15769,2707,0,0,19743,17356
4033832964,False,False,False,False,NA,10,11,15,13,17569,19253,-1684,0,0,17042,19258
4032729827,False,True,False,NA,NA,8,4,9,7,18261,15202,3059,0,0,18463,17497
4031721398,True,True,NA,NA,NA,12,2,19,1,18945,14932,4013,0,0,19763,15943
4031654283,False,True,NA,NA,Red,4,8,9,11,15339,17533,-2194,0,1,15831,16742
4031578898,False,False,False,NA,NA,10,9,12,10,16970,18750,-1780,0,0,17281,18391
4030667599,True,True,False,NA,NA,6,10,7,15,18141,18685,-544,0,0,17837,17973
4028173361,True,True,NA,NA,NA,14,6,26,5,19440,16162,3278,0,0,17854,16656
4024970911,True,False,False,NA,NA,3,5,3,6,15301,15855,-554,0,0,17486,17677
4021936411,True,False,NA,NA,NA,6,5,4,8,16939,15856,1083,0,0,19647,17152
4047073271,False,False,NA,False,Red,7,15,6,16,15166,22076,-6910,0,1,15323,19771
4046966199,False,False,True,False,NA,6,11,8,13,16241,19207,-2966,0,0,17295,19101
4046962082,True,False,NA,True,NA,16,11,21,13,19470,18523,947,0,0,15824,15205
4046146402,True,True,NA,True,NA,9,3,13,4,17418,15307,2111,0,0,17568,17490
4046132489,False,True,True,False,NA,4,3,5,3,15417,15596,-179,0,0,17616,17963
4046049669,False,False,False,NA,NA,5,13,2,12,16222,18819,-2597,0,0,17214,18694
4046066226,True,True,NA,NA,NA,5,4,4,4,16160,15699,461,0,0,17586,17540
4046060954,False,False,NA,NA,NA,4,14,4,19,15354,19887,-4533,0,0,15876,18965
4046007947,False,True,True,False,Red,11,8,15,5,18543,19229,-686,0,1,17883,19645
4045375012,False,False,NA,NA,NA,2,6,3,4,14426,17522,-3096,0,0,16665,19352
4044509571,False,False,NA,NA,NA,6,8,7,9,17503,17636,-133,0,0,17513,18777
4044444158,True,False,False,NA,NA,7,5,10,5,16572,16081,491,0,0,17503,16711
4044417356,True,False,False,True,NA,6,3,6,4,17091,16509,582,0,0,18993,18604
4044237313,True,True,True,NA,NA,14,17,23,22,21224,21092,132,0,0,16624,16942
4044241930,True,True,False,NA,Blue,6,4,6,6,18736,15028,3708,1,0,18244,17455
4047084785,True,True,False,NA,NA,10,5,16,9,18830,16024,2806,0,0,19455,16759
4046167742,False,True,False,False,NA,4,4,3,7,16337,15171,1166,0,0,18406,16841
4046182866,True,True,False,NA,NA,12,6,22,9,18818,16022,2796,0,0,16147,15859
4046098727,True,True,True,True,NA,9,5,12,8,18871,15525,3346,0,0,18538,15771
4046104649,True,False,False,True,NA,7,6,6,6,16819,16716,103,0,0,18201,17947
4046089400,False,True,NA,False,NA,3,11,0,12,14835,18616,-3781,0,0,16649,17417
4045366641,True,True,False,NA,NA,13,7,22,5,20261,16764,3497,0,0,19021,17656
4044286891,True,True,True,True,NA,6,2,5,0,16901,14794,2107,0,0,19359,18085
4044290430,False,False,True,NA,NA,6,8,5,12,16277,18492,-2215,0,0,17889,19084
4044234060,True,True,True,True,NA,9,4,8,6,18527,15558,2969,0,0,20131,17407
4044168706,True,False,True,NA,NA,7,6,8,8,16983,16562,421,0,0,18646,16716
4043550491,True,False,False,NA,NA,5,5,6,10,15648,17123,-1475,0,0,16837,17361
4043490914,False,False,True,True,NA,2,4,4,5,14178,16356,-2178,0,0,15901,18022
4042740714,True,True,False,True,NA,5,2,1,1,16821,14884,1937,0,0,18590,16788
4034718637,True,True,True,True,NA,8,7,4,8,16896,16296,600,0,0,17931,16843
4034685764,True,True,NA,True,NA,7,2,8,1,16836,14582,2254,0,0,18977,17869
4034596747,True,True,NA,NA,NA,7,4,11,4,17792,16361,1431,0,0,18858,19001
4033719394,False,True,False,True,NA,8,6,8,8,18078,16602,1476,0,0,19768,19178
4033721591,False,False,NA,NA,NA,4,7,6,8,15363,16824,-1461,0,0,17995,18782
4033618051,False,True,True,NA,NA,8,8,6,12,16315,17045,-730,0,0,18066,17564
4033623779,True,False,True,NA,NA,9,4,8,5,18961,15679,3282,0,0,19151,16451
4033532991,False,True,True,NA,NA,14,6,12,4,20139,15713,4426,0,0,19860,17755
4032747061,True,False,True,NA,NA,10,4,5,6,16909,14970,1939,0,0,17849,14934
4031567580,True,True,False,NA,NA,4,8,4,6,15231,17008,-1777,0,0,15944,19136
4031592784,False,True,False,True,Blue,10,6,6,8,18352,16820,1532,2,0,18541,16353
4031487981,False,True,True,NA,NA,2,4,2,3,15839,16120,-281,0,0,18714,19549
4031502851,True,False,True,NA,NA,12,5,17,4,18985,15842,3143,0,0,18127,16210
4026693057,False,True,True,NA,NA,5,6,6,5,15556,17454,-1898,0,0,16008,18388
5463712660,True,True,NA,False,NA,5,2,6,4,15686,15072,614,0,0,18141,17154
5463587858,False,False,False,NA,Blue,2,10,2,13,14753,19769,-5016,1,0,15877,18600
5463544779,True,True,NA,NA,NA,6,5,7,5,17479,16762,717,0,0,18625,18256
5463509641,True,True,False,NA,NA,6,8,8,7,16375,18054,-1679,0,0,19230,19968
5463417004,False,False,False,True,NA,2,1,2,0,15421,15507,-86,0,0,18690,19127
5463492626,False,True,True,False,NA,9,4,13,2,18956,15752,3204,0,0,19542,18434
5462769104,False,False,NA,NA,Red,8,7,6,8,16615,19214,-2599,0,1,18306,19815
5462073864,True,True,NA,True,NA,5,4,4,4,16464,16045,419,0,0,19064,19229
5461989064,True,False,NA,False,NA,8,15,11,25,17761,20289,-2528,0,0,16653,19703
5461957640,False,True,NA,False,NA,5,3,8,6,16142,14580,1562,0,0,17349,16695
5461519526,True,True,True,False,NA,6,12,7,12,16108,19365,-3257,0,0,16841,20075
5461496333,False,True,False,NA,NA,5,3,2,5,16041,15988,53,0,0,18551,18143
5461400422,False,True,NA,NA,NA,5,7,4,10,16464,16903,-439,0,0,17513,18541
5461280152,True,False,NA,NA,NA,7,6,9,8,17506,16298,1208,0,0,17987,17709
5461060352,True,False,False,True,Blue,12,7,13,7,20460,16372,4088,1,0,19797,16039
5461057138,False,True,False,True,NA,9,14,10,28,17380,20338,-2958,0,0,17785,19529
5460982358,True,True,False,NA,NA,2,4,2,2,15148,15643,-495,0,0,18188,18573
5460947165,True,True,NA,NA,NA,9,8,11,15,19135,17834,1301,0,0,18745,18030
5460942354,True,True,True,NA,NA,6,4,7,5,17443,16558,885,0,0,18854,18268
5460108179,True,True,NA,NA,Blue,10,4,7,4,20624,15302,5322,1,0,20086,17338
5460096153,True,True,NA,NA,NA,6,10,5,15,16860,19514,-2654,0,0,16261,18505
5460043636,True,False,False,False,NA,4,7,4,8,15765,17736,-1971,0,0,18385,18761
5460001915,True,True,False,True,NA,12,9,7,7,18821,18310,511,0,0,18895,19098
5459867108,True,True,False,NA,NA,11,9,15,7,18758,16722,2036,0,0,17062,16392
5459730305,True,False,NA,False,NA,6,10,7,7,17905,18543,-638,0,0,18292,19059
5459505367,False,True,False,False,NA,6,3,5,0,16792,15803,989,0,0,18514,19479
5459338157,False,True,False,True,NA,7,6,8,9,17660,16541,1119,0,0,18947,18475
5461977769,True,True,NA,NA,Blue,12,3,11,5,19680,14343,5337,1,0,18956,15227
5462050631,True,False,True,True,NA,15,14,23,14,19903,19449,454,0,0,17351,16811
5461946878,True,True,True,NA,NA,8,6,12,6,17401,15641,1760,0,0,18280,17841
5461653661,True,False,False,NA,NA,6,6,6,8,16053,16503,-450,0,0,18116,18181
5461612435,True,False,True,False,NA,4,6,7,8,15555,17071,-1516,0,0,17483,19013
5461539118,True,True,NA,NA,NA,13,6,26,10,20196,16855,3341,0,0,18298,15927
5461496333,False,True,False,NA,NA,5,3,2,5,16041,15988,53,0,0,18551,18143
5461522577,False,True,True,False,NA,9,8,12,11,17486,16980,506,0,0,18336,17866
5461396496,False,True,False,NA,NA,6,7,5,9,17445,16004,1441,0,0,18387,17099
5461000041,False,True,NA,NA,Red,6,18,5,26,15695,22214,-6519,0,1,15547,19793
5460983490,False,False,NA,NA,NA,6,12,6,5,16255,20038,-3783,0,0,17740,20763
5460926504,True,True,True,False,NA,9,7,10,5,18855,17326,1529,0,0,18707,17757
5460931674,True,True,True,True,NA,12,3,15,4,19769,14225,5544,0,0,19145,14934
5460041392,False,False,NA,NA,NA,6,9,5,9,15968,17936,-1968,0,0,17210,18760
5459977023,False,False,False,True,NA,5,12,5,17,15764,18853,-3089,0,0,16551,18088
5459953712,False,True,NA,False,NA,2,12,2,14,15101,19686,-4585,0,0,17441,19850
5459903833,False,False,False,NA,NA,8,9,8,7,17401,17858,-457,0,0,18053,18679
5459714892,False,False,NA,True,NA,7,13,9,22,15867,20653,-4786,0,0,16183,18161
5459687589,True,True,True,NA,NA,8,7,13,11,17800,16782,1018,0,0,19077,17038
5457733573,False,True,NA,True,NA,5,8,4,11,17301,17357,-56,0,0,19295,19296
5457529204,True,True,NA,NA,NA,5,2,4,2,16235,14720,1515,0,0,18618,16874
5456998200,True,False,False,True,NA,7,11,2,22,17171,19251,-2080,0,0,19039,18513
5456983680,True,True,True,NA,NA,8,8,7,8,17044,17470,-426,0,0,17192,17930
5456855774,True,True,True,NA,NA,12,7,11,3,18245,17189,1056,0,0,20017,18481
5456699904,True,True,True,NA,NA,7,9,9,15,17219,18796,-1577,0,0,17736,17045
5456590001,False,False,False,True,NA,8,5,14,12,17101,16489,612,0,0,17718,17329
5456585924,False,False,True,NA,NA,3,11,2,12,14342,19154,-4812,0,0,16797,18706
5456469617,True,True,NA,True,NA,6,8,7,10,17307,17569,-262,0,0,19070,18192
5456531065,True,True,NA,NA,NA,10,2,7,2,18985,13771,5214,0,0,20087,16450
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
5456294813,True,False,NA,True,NA,11,8,7,6,18343,17414,929,0,0,17821,17318
5456245762,True,True,False,NA,NA,6,5,4,4,16353,16674,-321,0,0,18378,18185
5455627646,False,True,NA,NA,NA,9,10,13,17,18937,17531,1406,0,0,17482,18053
5455583256,False,True,NA,True,NA,4,9,4,9,15529,18037,-2508,0,0,17371,17965
5455535612,False,False,False,False,NA,2,4,4,4,15347,16849,-1502,0,0,18080,19222
5455119389,False,True,NA,True,NA,2,4,4,4,15225,16128,-903,0,0,18713,18639
5455180865,True,False,True,NA,NA,10,8,12,11,17868,18093,-225,0,0,17104,17035
5454986685,False,False,False,False,Red,6,9,7,6,16726,18724,-1998,0,1,17524,19325
5454932175,False,True,True,False,NA,9,8,18,10,17781,19270,-1489,0,0,17328,19000
5454049571,True,True,NA,NA,NA,12,6,12,10,19091,16261,2830,0,0,18804,15552
5454036090,True,True,False,NA,NA,12,5,8,5,18330,15405,2925,0,0,18910,16951
5453954443,True,True,NA,NA,NA,5,5,11,10,15362,17391,-2029,0,0,15617,17661
5453794146,False,True,NA,NA,NA,11,4,8,4,19213,15349,3864,0,0,20258,16728
5453698258,False,False,False,NA,NA,4,5,7,9,16317,16998,-681,0,0,18374,18244
5452555691,True,False,NA,NA,NA,7,9,8,10,17149,17411,-262,0,0,17721,18042
5452467742,False,False,True,NA,NA,3,10,5,11,15405,18131,-2726,0,0,18454,18890
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
5452378387,True,False,False,NA,NA,3,8,0,11,14371,16660,-2289,0,0,16927,16051
5452431809,True,True,NA,NA,NA,8,4,9,5,19123,15775,3348,0,0,20958,17958
5452334380,True,False,False,NA,NA,1,6,1,5,15264,17108,-1844,0,0,18794,19514
5451943776,True,False,NA,False,NA,7,7,9,9,16921,16720,201,0,0,17396,17987
5451789444,False,True,NA,True,NA,8,5,17,5,17417,16684,733,0,0,17871,18741
5451782356,False,False,True,NA,NA,4,4,8,8,15612,16915,-1303,0,0,17801,18519
5451653770,True,True,NA,NA,NA,12,8,15,12,20320,17737,2583,0,0,19652,16907
5451264014,True,False,False,True,NA,6,3,4,3,16244,15020,1224,0,0,18100,16667
5463499314,False,True,False,NA,NA,10,7,12,8,17509,17209,300,0,0,17587,16647
5463513606,False,False,False,True,NA,3,6,4,6,15656,16814,-1158,0,0,17463,19336
5463249910,True,False,NA,False,NA,11,4,20,3,18457,15844,2613,0,0,17176,17233
5462586920,False,False,False,NA,NA,6,11,10,13,16314,19654,-3340,0,0,16845,19310
5462601889,True,True,NA,NA,NA,12,6,14,6,19610,16026,3584,0,0,19453,16805
5462485911,True,False,False,NA,NA,4,6,3,4,15473,17324,-1851,0,0,18028,20645
5462145038,True,True,NA,NA,NA,11,8,16,10,19528,18185,1343,0,0,20632,18009
5461884477,False,True,True,NA,NA,8,7,15,8,17304,16586,718,0,0,17577,17886
5461910592,True,False,NA,False,NA,6,4,10,6,17580,15689,1891,0,0,18128,16414
5461818504,True,True,NA,NA,NA,6,3,9,4,18044,16071,1973,0,0,19396,19195
5461302557,False,False,False,NA,NA,6,6,11,13,17224,16336,888,0,0,18478,17143
5459862701,True,True,False,True,NA,8,5,12,3,17333,17121,212,0,0,19005,19380
5459723413,False,False,False,True,NA,10,10,7,13,18728,17758,970,0,0,19347,17967
5459638782,False,False,False,True,NA,9,15,8,20,18248,20645,-2397,0,0,19020,19241
5459377914,False,False,False,NA,NA,5,7,5,11,15674,17494,-1820,0,0,17126,17103
5459289754,True,True,NA,NA,NA,7,6,9,6,16648,16130,518,0,0,18436,16904
5458769478,False,True,False,NA,NA,7,9,8,7,16553,17347,-794,0,0,18099,19791
5458700209,False,False,NA,NA,NA,11,5,12,9,17237,15810,1427,0,0,19365,15964
5458665691,True,False,NA,False,NA,13,8,12,6,19558,16619,2939,0,0,18558,17343
5458034409,False,False,False,NA,NA,7,15,13,22,17078,19632,-2554,0,0,16061,17786
5457729364,True,False,True,NA,NA,6,4,10,5,16707,15700,1007,0,0,18755,16992
